nohup: ignoring input
 66%|██████▌   | 131/200 [33:27:03<18:10:12, 948.01s/it]epoch: 130	loss_full: 0.05426	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.785	mean IOU w/ bg: 0.757
 66%|██████▌   | 132/200 [33:42:48<17:53:38, 947.33s/it]epoch: 131	loss_full: 0.05467	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.757
 66%|██████▋   | 133/200 [33:58:44<17:40:30, 949.71s/it]epoch: 132	loss_full: 0.05637	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.793	mean IOU w/ bg: 0.766
 67%|██████▋   | 134/200 [34:14:38<17:26:05, 951.00s/it]epoch: 133	loss_full: 0.05483	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.793	mean IOU w/ bg: 0.766
 68%|██████▊   | 135/200 [34:30:28<17:10:07, 950.88s/it]epoch: 134	loss_full: 0.06176	loss_d: 0.00000	loss_semi: 0.02819	mean IOU: 0.791	mean IOU w/ bg: 0.764
 68%|██████▊   | 136/200 [34:46:16<16:53:25, 950.08s/it]epoch: 135	loss_full: 0.05326	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.789	mean IOU w/ bg: 0.762
 68%|██████▊   | 137/200 [35:02:05<16:37:14, 949.75s/it]epoch: 136	loss_full: 0.05388	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.758
 69%|██████▉   | 138/200 [35:17:50<16:19:46, 948.16s/it]epoch: 137	loss_full: 0.05350	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.757
 70%|██████▉   | 139/200 [35:33:35<16:03:01, 947.23s/it]epoch: 138	loss_full: 0.05434	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.782	mean IOU w/ bg: 0.753
 70%|███████   | 140/200 [35:49:21<15:46:47, 946.78s/it]epoch: 139	loss_full: 0.05983	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.758
 70%|███████   | 141/200 [36:05:05<15:30:20, 946.10s/it]epoch: 140	loss_full: 0.05284	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.796	mean IOU w/ bg: 0.769
 71%|███████   | 142/200 [36:21:02<15:17:37, 949.28s/it]epoch: 141	loss_full: 0.05254	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.791	mean IOU w/ bg: 0.764
 72%|███████▏  | 143/200 [36:36:53<15:02:18, 949.80s/it]epoch: 142	loss_full: 0.05959	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.787	mean IOU w/ bg: 0.760
 72%|███████▏  | 144/200 [36:52:36<14:44:42, 947.89s/it]epoch: 143	loss_full: 0.05289	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.787	mean IOU w/ bg: 0.759
 72%|███████▎  | 145/200 [37:08:25<14:28:59, 947.98s/it]epoch: 144	loss_full: 0.05284	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.795	mean IOU w/ bg: 0.768
 73%|███████▎  | 146/200 [37:24:20<14:15:12, 950.23s/it]epoch: 145	loss_full: 0.05284	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.788	mean IOU w/ bg: 0.760
 74%|███████▎  | 147/200 [37:40:03<13:57:27, 948.07s/it]epoch: 146	loss_full: 0.05369	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.796	mean IOU w/ bg: 0.770
 74%|███████▍  | 148/200 [37:55:51<13:41:32, 947.93s/it]epoch: 147	loss_full: 0.05581	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.762	mean IOU w/ bg: 0.731
 74%|███████▍  | 149/200 [38:11:34<13:24:35, 946.58s/it]epoch: 148	loss_full: 0.05327	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.795	mean IOU w/ bg: 0.768
 75%|███████▌  | 150/200 [38:27:18<13:08:03, 945.67s/it]epoch: 149	loss_full: 0.05189	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.793	mean IOU w/ bg: 0.766
 76%|███████▌  | 151/200 [38:43:02<12:51:53, 945.18s/it]epoch: 150	loss_full: 0.06142	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.781	mean IOU w/ bg: 0.752
 76%|███████▌  | 152/200 [38:58:47<12:36:09, 945.19s/it]epoch: 151	loss_full: 0.05273	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.789	mean IOU w/ bg: 0.762
 76%|███████▋  | 153/200 [39:14:35<12:21:05, 946.08s/it]epoch: 152	loss_full: 0.05134	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.794	mean IOU w/ bg: 0.767
 77%|███████▋  | 154/200 [39:30:20<12:05:09, 945.85s/it]epoch: 153	loss_full: 0.05170	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.797	mean IOU w/ bg: 0.770
 78%|███████▊  | 155/200 [39:46:04<11:48:58, 945.30s/it]epoch: 154	loss_full: 0.05208	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.787	mean IOU w/ bg: 0.759
 78%|███████▊  | 156/200 [40:01:49<11:33:10, 945.23s/it]epoch: 155	loss_full: 0.05252	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.758
 78%|███████▊  | 157/200 [40:17:34<11:17:13, 944.97s/it]epoch: 156	loss_full: 0.05507	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.795	mean IOU w/ bg: 0.768
 79%|███████▉  | 158/200 [40:33:19<11:01:28, 944.96s/it]epoch: 157	loss_full: 0.05188	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.795	mean IOU w/ bg: 0.769
 80%|███████▉  | 159/200 [40:49:03<10:45:29, 944.63s/it]epoch: 158	loss_full: 0.05134	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.788	mean IOU w/ bg: 0.760
 80%|████████  | 160/200 [41:04:46<10:29:31, 944.29s/it]epoch: 159	loss_full: 0.05634	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.796	mean IOU w/ bg: 0.769
 80%|████████  | 161/200 [41:20:30<10:13:42, 944.16s/it]epoch: 160	loss_full: 0.05110	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.799	mean IOU w/ bg: 0.773
 81%|████████  | 162/200 [41:36:13<9:57:40, 943.69s/it] epoch: 161	loss_full: 0.05076	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.788	mean IOU w/ bg: 0.761
 82%|████████▏ | 163/200 [41:52:02<9:42:58, 945.35s/it]epoch: 162	loss_full: 0.05150	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.793	mean IOU w/ bg: 0.766
 82%|████████▏ | 164/200 [42:07:45<9:26:54, 944.86s/it]epoch: 163	loss_full: 0.05149	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.799	mean IOU w/ bg: 0.772
 82%|████████▎ | 165/200 [42:23:28<9:10:49, 944.28s/it]epoch: 164	loss_full: 0.05185	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.795	mean IOU w/ bg: 0.768
 83%|████████▎ | 166/200 [42:39:12<8:54:55, 943.99s/it]epoch: 165	loss_full: 0.06690	loss_d: 0.00000	loss_semi: 0.03104	mean IOU: 0.791	mean IOU w/ bg: 0.763
 84%|████████▎ | 167/200 [42:54:58<8:39:39, 944.82s/it]epoch: 166	loss_full: 0.05101	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.797	mean IOU w/ bg: 0.771
 84%|████████▍ | 168/200 [43:10:42<8:23:42, 944.46s/it]epoch: 167	loss_full: 0.05016	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.797	mean IOU w/ bg: 0.771
 84%|████████▍ | 169/200 [43:26:31<8:08:36, 945.68s/it]epoch: 168	loss_full: 0.05042	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.795	mean IOU w/ bg: 0.769
 85%|████████▌ | 170/200 [43:42:17<7:52:52, 945.77s/it]epoch: 169	loss_full: 0.05101	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.792	mean IOU w/ bg: 0.765
 86%|████████▌ | 171/200 [43:58:01<7:36:54, 945.33s/it]epoch: 170	loss_full: 0.05154	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.794	mean IOU w/ bg: 0.767
 86%|████████▌ | 172/200 [44:13:45<7:20:58, 944.94s/it]epoch: 171	loss_full: 0.05577	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.795	mean IOU w/ bg: 0.768
 86%|████████▋ | 173/200 [44:29:49<7:07:45, 950.57s/it]epoch: 172	loss_full: 0.04995	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.801	mean IOU w/ bg: 0.775
 87%|████████▋ | 174/200 [44:45:34<6:51:11, 948.91s/it]epoch: 173	loss_full: 0.05007	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.796	mean IOU w/ bg: 0.769
 88%|████████▊ | 175/200 [45:01:17<6:34:44, 947.39s/it]epoch: 174	loss_full: 0.05075	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.799	mean IOU w/ bg: 0.773
 88%|████████▊ | 176/200 [45:17:06<6:19:02, 947.61s/it]epoch: 175	loss_full: 0.05076	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.798	mean IOU w/ bg: 0.772
 88%|████████▊ | 177/200 [45:32:49<6:02:44, 946.27s/it]epoch: 176	loss_full: 0.05047	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.784	mean IOU w/ bg: 0.755
 89%|████████▉ | 178/200 [45:48:33<5:46:42, 945.57s/it]epoch: 177	loss_full: 0.05563	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.797	mean IOU w/ bg: 0.771
 90%|████████▉ | 179/200 [46:04:21<5:31:16, 946.52s/it]epoch: 178	loss_full: 0.04969	loss_d: 0.00000	loss_semi: 0.02774	mean IOU: 0.802	mean IOU w/ bg: 0.776
 90%|█████████ | 180/200 [46:20:05<5:15:14, 945.75s/it]epoch: 179	loss_full: 0.04955	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.796	mean IOU w/ bg: 0.769
 90%|█████████ | 181/200 [46:35:50<4:59:23, 945.45s/it]epoch: 180	loss_full: 0.04978	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.803	mean IOU w/ bg: 0.777
 91%|█████████ | 182/200 [46:51:34<4:43:28, 944.93s/it]epoch: 181	loss_full: 0.05019	loss_d: 0.00000	loss_semi: 0.02769	mean IOU: 0.802	mean IOU w/ bg: 0.776
 92%|█████████▏| 183/200 [47:07:18<4:27:42, 944.83s/it]epoch: 182	loss_full: 0.05047	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.799	mean IOU w/ bg: 0.772
 92%|█████████▏| 184/200 [47:23:03<4:11:54, 944.64s/it]epoch: 183	loss_full: 0.05680	loss_d: 0.00000	loss_semi: 0.02770	mean IOU: 0.785	mean IOU w/ bg: 0.757
 92%|█████████▎| 185/200 [47:38:46<3:56:04, 944.27s/it]epoch: 184	loss_full: 0.05039	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.803	mean IOU w/ bg: 0.777
 93%|█████████▎| 186/200 [47:54:29<3:40:14, 943.90s/it]epoch: 185	loss_full: 0.04967	loss_d: 0.00000	loss_semi: 0.02770	mean IOU: 0.799	mean IOU w/ bg: 0.773
 94%|█████████▎| 187/200 [48:10:31<3:25:40, 949.29s/it]epoch: 186	loss_full: 0.04948	loss_d: 0.00000	loss_semi: 0.02770	mean IOU: 0.802	mean IOU w/ bg: 0.776
 94%|█████████▍| 188/200 [48:26:15<3:09:31, 947.61s/it]epoch: 187	loss_full: 0.04939	loss_d: 0.00000	loss_semi: 0.02769	mean IOU: 0.796	mean IOU w/ bg: 0.769
 94%|█████████▍| 189/200 [48:41:58<2:53:28, 946.19s/it]epoch: 188	loss_full: 0.04982	loss_d: 0.00000	loss_semi: 0.02773	mean IOU: 0.791	mean IOU w/ bg: 0.764
 95%|█████████▌| 190/200 [48:57:41<2:37:33, 945.34s/it]epoch: 189	loss_full: 0.04986	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.801	mean IOU w/ bg: 0.775
 96%|█████████▌| 191/200 [49:13:45<2:22:39, 951.11s/it]epoch: 190	loss_full: 0.05032	loss_d: 0.00000	loss_semi: 0.02770	mean IOU: 0.796	mean IOU w/ bg: 0.769
 96%|█████████▌| 192/200 [49:29:29<2:06:30, 948.83s/it]epoch: 191	loss_full: 0.04974	loss_d: 0.00000	loss_semi: 0.02772	mean IOU: 0.803	mean IOU w/ bg: 0.777
 96%|█████████▋| 193/200 [49:45:31<1:51:08, 952.69s/it]epoch: 192	loss_full: 0.06189	loss_d: 0.00000	loss_semi: 0.02847	mean IOU: 0.797	mean IOU w/ bg: 0.770
 97%|█████████▋| 194/200 [50:01:15<1:35:01, 950.21s/it]epoch: 193	loss_full: 0.04895	loss_d: 0.00000	loss_semi: 0.02775	mean IOU: 0.804	mean IOU w/ bg: 0.779
 98%|█████████▊| 195/200 [50:16:59<1:19:01, 948.40s/it]epoch: 194	loss_full: 0.04891	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.799	mean IOU w/ bg: 0.773
 98%|█████████▊| 196/200 [50:32:44<1:03:08, 947.21s/it]epoch: 195	loss_full: 0.04878	loss_d: 0.00000	loss_semi: 0.02772	mean IOU: 0.797	mean IOU w/ bg: 0.770
 98%|█████████▊| 197/200 [50:48:26<47:17, 945.67s/it]  epoch: 196	loss_full: 0.04892	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.799	mean IOU w/ bg: 0.773
 99%|█████████▉| 198/200 [51:03:58<31:23, 941.77s/it]epoch: 197	loss_full: 0.04936	loss_d: 0.00000	loss_semi: 0.02769	mean IOU: 0.799	mean IOU w/ bg: 0.772
100%|█████████▉| 199/200 [51:19:31<15:38, 938.93s/it]epoch: 198	loss_full: 0.04910	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.801	mean IOU w/ bg: 0.775
100%|██████████| 200/200 [51:35:07<00:00, 938.22s/it]
epoch: 199	loss_full: 0.05044	loss_d: 0.00000	loss_semi: 0.02774	mean IOU: 0.808	mean IOU w/ bg: 0.783
